clean_tweet,sentiment_combined_final_label
"@AdyBarkan and how did Boomers + Silent Generation suddenly get so pumped about ZOOM?  Seriously?  As another reply said, ""Zoom is a privacy shit show""  Sucking the data right off your devices and sending it to Zuck, and Zoom sessions getting hacked.  I'm shorting that $ZM shit!",0
$ZM as it is my biggest short will see 100 - 117 by friday and 10 1 yr from now .. this co is a joke and will be closed by the fed's or raided any day now .. 40B market cap u have to be on #DRUGS to recommend or buy the stock,0
Zoom Users Beware: Here’s how a flaw allows attackers to take over your Mac microphone and webcam. via @forbes https://t.co/Vtkx88lLSS #cybersecurity $ZM,0
"Oof. 

$ZM https://t.co/9IWpB0JIsx",0
"I hear that everyone is using Zoom $ZM for personal conversations as well. Who are these people? And why are they not using Facetime/WhatsApp/Google Hangout/Duo? 

I get the professional use case. Just don't understand the personal one",1
"@ScottWapnerCNBC 1st off, great job! I like the way Jim gave a price where he's willing to buy $HD however, I assumed Joe would buy now. I think it would be great during these x's to always sugg a price. That said, I will assume @jimcramer isn't sugg buy $ZM at these levels..?",2
"$ZM down after hours

Zoom Video lurches from boom to backlash amid privacy issues, ‘Zoom bombing’ attacks https://t.co/vDtm1ip7xu",0
"Zoom was everyone's darling as COVID-19 spread, becoming a point of human contact for those stuck in their home and a rare hit on Wall Street as stocks fell.

But now, the backlash has begun. 
https://t.co/42siJvQpVf
$ZM",0
@rationalwalk @RudyHavenstein it's $ZM 😉👍,2
"Privacy concerns grow over Zoom videoconferencing platform via @FT
$zm https://t.co/erp12rMZZP",0
"$ZM

This is the Pump &amp; Dump management in action..

All the while Cramer was being taken for a ride with call ins on his show...Classic

SEC needs to start a public investigation ASAP https://t.co/R8WGry91Ty",0
"$ZM shocker Zoom, the new Tilray and Tesla down 15% in 2 days. That’s how absurd mania stocks should trade",0
https://t.co/ygWwcoPMUi $zm $150+ while $BB $4 🤦🏾‍♂️🤯,0
"BC Gov: ""We'll need added encryption""

Zoom Sales Rep: ""hold please""

Sales Rep to co-worker: ""WTF they want added encryption... everyone knows that's meaningless""

Co-worker: ""🤔. LOL just say no prob?!?""

Sales Rep: ""Hi again. No prob""

BC Gov: ""Sold!""

Sales Rep: $ZM 📈💰😂 https://t.co/lLcxMQTznH",0
$ZM interesting,1
@DougKass @realmoney @jimcramer @tomkeene @SquawkCNBC @CNBCFastMoney @Sarge986 @SaraEisen @andrewrsorkin @BeckyQuick Cuz he doesn't know how to use $ZM?,1
"Pathetic showing from Zoom. (No position in $ZM at time of tweet, not like anyone cares.)

https://t.co/3jf8dRpibr",0
$ZM sued for selling customer data to $FB. Heavy puts incoming.,0
$ZM if closes below 135 today watch for something nasty by the end of the week,0
"$SFET I like here, and will carry overnight .  A small cap $ZM , should bust out overnight",2
"Bernstein on $ZM, today: “We would continue to be strong buyers of Zoom at current levels”.  Rating: Outperform.  Bernstein’s target price= $125. Actual price was higher yesterday; dropped today but still higher than $125.",2
@allstarcharts $ZM looks ready for launch,2
Zoom takes lead over Microsoft Teams as virus keeps Americans at home: Apptopia $ZM $MSFT $WORK https://t.co/Tj6RMAsBQy,2
@valuewalk Two reasons to stay away from this stock - 1/ Zoom $ZM servers and engineers are based in China. 2/ Jim Cramer always pumps this stock.,0
One of the company's main profit drivers was the fact that its engineering team is located in China. Hiring staff in China enables Zoom to keep its personnel costs low. https://t.co/OFgEPPWHGJ  $ZOOM $ZM,2
"Zoom meetings aren't even secure, but falsely marketed as such! $ZM stock is a screaming short here.

https://t.co/wiOFh3blna",0
"@TommyThornton FYI in case anyone was wondering, $ZM communication is not even secure, but falsely marketed as such!

https://t.co/wiOFh3blna",0
"@TomMatuszak completely agree. Microsoft already has Skype, much more secure and just needs to invest in it a little and market it, and $ZM is dead!",0
$VERB interesting mini $ZM?,1
"$ZM I get a bounce, everyone gets a bounce https://t.co/Zy9fRvpEeb",2
$ZM even this is down https://t.co/VxmLAOEBts,0
"@TommyThornton $ZM Zoom. Major privacy risks as I have recently posted about. Effectively run by CCP, spying on Americans and sending data to unknown places. Momentum shareholders are clueless and about to get smacked in the face.

https://t.co/0M1hjSm2m4",0
"hm.... tough to call a big sell. we been waiting for next one.

$aapl resistance 257
$spx 2640
$zm 160

after 30% rally - always a challenge to determine if there will be another big leg down. 

range activity and fed/govt has mkts back. that said virus only accelerating in US https://t.co/RgOQ3suDnC",1
"About to try to grab that mythical 5% return with $ZM 

Double top and a retracement

Stays in the Cashflow Zone and we got it https://t.co/XRtLHA7ZFz",2
hackers having a field day with Zoom $ZM,0
scary shittttt $ZM https://t.co/1k9rKhFbCE,0
"@OptionsGod1 Two security researchers find a Zoom bug that can be abused to steal Windows passwords, another security researcher found two new bugs that can be used to take over a Zoom user’s Mac, including tapping into the webcam and microphone. $ZM
https://t.co/hoBJhvuA1X",0
"Two security researchers find a Zoom bug that can be abused to steal Windows passwords, another security researcher found two new bugs that can be used to take over a Zoom user’s Mac, including tapping into the webcam and microphone. $ZM https://t.co/08iIkGpOLs",0
We tuned into daughter's class on $ZM today and all we heard were hackers tuning in yelling the N word and F word...this platform has massive security flaws imo,0
"Employers are on the verge of realizing the major privacy flaws at Zoom and pulling the plug on the usage. $ZM stock is going to get crushed.

https://t.co/0M1hjSm2m4",0
"Forbes expose on $ZM privacy risks. Zoom stock is a glaring short in my opinion.

https://t.co/wCWZfW60WX",0
Zooms in more trouble... $zm https://t.co/BWjIzs1dY2,0
"Further reading on $ZM Zoom data privacy risks. As consumers/users realize this and businesses realize this, usage will drop significantly. And as shareholders realize this, it's lights out for the stock. Price target: 50-75% lower! SHORT!

https://t.co/AuHelbWDAD",0
"Consumer Reports deeper piece on Zoom $ZM data privacy issues and leaks. Putting 2 + 2 together, we have a spyware app installed by many Americans that's leaking data to the Chinese government? And a bunch of American momentum traders long the stock?🤔

https://t.co/WqbyNXw8pp",0
"$ZM Zoom CEO interview this morning re: data privacy. Total puff piece, but CEO starts speaking around 1:20 mark. 

Attention Americans: Zoom is spyware for the Chinese communist party.

Stock is going way the F lower as people figure this out... SHORT!!!

https://t.co/ool9m87n56",0
"Attention tracking is not unique to #Zoom, #GoToTraining has the same thing. It isn’t malware you morons. $ZM",0
"$ZM likely comes down to earth soon thanks to a trifecta of ridiculous valuation, market weakness and exposure to its shady security practices.",0
Bought some November $130 puts on $ZM ... this wacky valuation (from the virus) won't hold IMO…,0
"Took some $ZM long here for starter position.  Solid 12% pull back off highs.  This stock isn't going anywhere, literally everyone I talk to, their company is using it.  I could see momentum coming back into it.  @AOTtrades https://t.co/9kNLPlk7T9",2
"$ZM just incredible
The options are endless...#deletezoom
Meet
Webex
Teams
Skype
Slack
Houseparty
Facetime
Whatsapp https://t.co/CneF7PuSlU",2
$ZM Zoom faces a privacy and security backlash as it surges in popularity https://t.co/hW836o0OAE https://t.co/FWpmY8Omjd,0
"@akramsrazor Not too many people even know that Google scrapped so many of the features that zoom has now, fake backgrounds that sort of thing. Think people are overdoing the $zm craze",0
@MDTrades12 @MartyChargin I'm cheering for $ZM to go to $200 so I can add puts :),2
"I'm an idiot sandwich.

God damn I'm an idiot selling my $THC $SPG puts on Monday to FOMO buy $ZM calls that I thought was squeezing to new ATHs.

Turns out the 3/15 SI data I was looking at was way outdated and they actually already covered last week.",0
Zoom's porn problem! https://t.co/OfqorNFbnD   $ZM,0
@BrianFeroldi $ZM and $TDOC helping my portfolio a lot,2
"$VERB #TradeShow #LiveEvents #EventMarketing #YouTube #Facebook $ZM #LiveWebcast #LiveWebCasting

VERB is releasing the new #LiveShopping &amp; #Webinar #SalesTool early to help the #Coronavirus #StayAtHome initiative!

https://t.co/cKljdVVZDk https://t.co/MXfMvrXMQn",1
"$ZM daily U.S. user volumes hit a record 4.84M yesterday, according to Apptopia data, and the company's active users were up 151% Y/Y in March. On the same day, $MSFT Teams had 1.56M users and $WORK had less than 500K.",2
$zm These pump job analysts are back at it again.  Irrational upgrades reminiscent of the days leading upto the crash we've been experiencing.   Caution is warranted.,0
$zm No way this holds at this level.  This will land back to Earth soon.,0
"So $ZM zoom has a higher market cap then Delta, United, American, JetBlue and Spirit Airlines combined. This seems like it will end well.",2
Microsoft’s Skype struggles have created a Zoom moment $MSFT $ZM https://t.co/O6DDwPy82c via @Verge,2
"🖥️ $ZM shares are down 3.15% as it faces a privacy lawsuit. 

Do you expect recovery as we continue #workingfromhome?

#Zoom #trading #stocks https://t.co/kQgyrQrY21",0
"$SPY One example of why I continue to focus on (select) stocks.

$ZM Actively trading higher. The only ones that don't like this stock are the ones that didn't buy it lower.  :)",2
"I would be careful with Zoom stocks $ZM, currently almost at all time high, shady practices, overvalued at current valuation. 

It has a P/E Ratio of 1799 , that’s insane. https://t.co/3gz3iK4EuX",0
$ZM Market cap 40 Billion. $QUMU only 22 million market cap with potential to growth big time.,2
"Zoom $ZM average user numbers were nearly 3X that of Microsoft $MSFT Teams in March 

https://t.co/mGuZHRkiRU",2
"Zoom takes lead over Microsoft Teams, as the cornonavirus-driven stay-at-home lifts demand for video conferencing platforms https://t.co/uYswtmgK7D $ZM $MSFT https://t.co/D3vbYWJ4ts",2
The infosec world is descending on @zoom_us This should turn out to be a interesting week(s) for Zoom and the $ZM shareholders. Either Zoom manages to gain trust on it's platform or loose it altogether...,2
"Zoom Shares Pull Back As Company Sued For Personal Data Breach $ZM
https://t.co/N06VbdnSzb",0
I don't get how Zoom $ZM is even allowed to operate in the EU with what I thought of as high privacy standards. No expert on the law tho.,0
"Agreed @MarkYusko and I hope investors in $ZM consider taking profits or hedge and firmly limit downside exposure.

Unfortunately risk management is not respected by this era of investing sufficiently and the painful lesson will continue.

Manage risk before risk manages you. https://t.co/XNx7hqEb2L",1
"Zoom takes lead over Microsoft Teams, as the cornonavirus-driven stay-at-home lifts demand for video conferencing platforms https://t.co/WNLHCJhVSk $ZM $MSFT https://t.co/v9F5KslRtx",2
"I’m loving the Zoom wine chats with the ladies ♥️ It really helps to keep going without getting too lonely. 

$zm #zoom #quarentine #SocialDistancing https://t.co/zhScecptem",2
"""Shares of Zoom ( $ZM ), which debuted last year at $36 apiece, were trading at $146 on Tuesday. Its market value has more than doubled since end-January.""",2
"Zoom takes lead over Microsoft Teams as coronavirus keeps Americans at home $ZM
https://t.co/Coml6nyD2W",2
$ZM Should have posted this chart that shows negative divergence. https://t.co/R8Ev5Svu0u,0
"CEO:Zoom is part of our containerized size program, meaning that Zoom works in our container. If you are a UEM customer, our BlackBerry UEM customer running Zoom, you will already be secured, both in the data privacy and the security of it.
$BB $ZM",2
$ZM Boring is not a sell signal.,1
$GOOG $GOOGL $ZM - Google Cloud offering Hangouts Premium free through September https://t.co/HpaTiDG8Po,2
"$ZM this is done guys. Seriously 😳 it’s a pump and dump at these levels,  not sustainable especially  with everybody and their brother trying to use it for free. It will come down I’ll be patient.",0
Wow. Super scary but based on my days I can see it happening. Shoulda bought more $ZM. https://t.co/TV9elmLhpu,0
Zoom takes lead over Microsoft Teams as coronavirus keeps Americans at home $ZM,2
"Maybe we shouldn't use Zoom after all https://t.co/rVzA9maqQu via @techcrunch || My comment: a few legit points, but mostly anti-Chinese rants (including some of the comments)... Zoom becomes popular for a reason: the easiness of use and fun factor... full disclosure: I own $ZM",2
"My kids are getting an incredible crash course in digital, internet, remote learning, etc. $GOOG classroom, $ZM, etc.",2
